,Mean,Variance,Kurtosis,Skewness,contrast,dissimilarity,homogeneity,energy,asm,corr,lbp_energy,lbp_entropy,gabor_energy,gabor_entropy,Label
553,131.395696,1088.472305,-0.454247243,0.453223793,68.83417742,4.156919355,0.436778599,0.119807837,0.014353918,0.968376422,0.191161263,2.65534609,0.318278324,1.921751093,Non_Fire
554,160.868032,742.9719604,4.933997672,-1.932783351,134.897629,4.323822581,0.511862359,0.070153559,0.004921522,0.909288674,0.193866793,2.642842926,0.525559856,1.493642969,Non_Fire
555,130.254192,2174.63377,-1.058207536,-0.040374343,74.63303226,3.626645161,0.519756059,0.042144559,0.001776164,0.982832409,0.190541003,2.65680092,0.209209854,2.428164764,Non_Fire
556,107.96224,5362.63883,-1.433505985,0.156092015,276.0073548,8.544,0.259988222,0.022709288,0.000515712,0.974243839,0.154026598,2.829340025,0.259178233,2.398946616,Non_Fire
557,136.159152,4567.052447,-0.849374434,-0.527986135,793.7165645,15.94359677,0.212323297,0.020339087,0.000413678,0.912947076,0.152360924,2.849044882,0.16468726,2.769382167,Non_Fire
558,124.658288,794.0680489,-0.762506771,-0.349313522,205.9487581,10.70859677,0.100471634,0.016499109,0.000272221,0.870035627,0.135034079,2.939896966,0.230560627,2.28505053,Non_Fire
559,115.724032,2035.883202,-0.073897936,-0.268371603,743.9109839,15.62962903,0.238753202,0.030652631,0.000939584,0.817191625,0.15342921,2.84676589,0.246755643,2.322337336,Non_Fire
560,129.820688,4229.462711,-1.152309948,-0.142268308,917.0917097,16.81993548,0.193880722,0.018168007,0.000330076,0.891492522,0.152725898,2.848483343,0.176974407,2.712338524,Non_Fire
561,122.153968,3776.95167,-1.50920416,-0.291421291,64.38666129,3.453758065,0.444101932,0.036819758,0.001355695,0.991469401,0.167674716,2.762706096,0.282296169,2.103857989,Non_Fire
562,121.614064,2514.896477,-0.764694025,0.007538903,419.8849839,11.56014516,0.261070136,0.019946651,0.000397869,0.916453247,0.150860487,2.850266998,0.200031392,2.507347774,Non_Fire
563,104.671392,2984.705905,-0.629248021,0.663138375,144.5036774,6.398677419,0.32081611,0.03431616,0.001177599,0.975793411,0.155195245,2.825641519,0.307977122,2.187848228,Non_Fire
564,71.34096,2508.570658,0.815767721,1.098520309,255.3675161,8.540258065,0.25463842,0.021708743,0.00047127,0.949011624,0.146732538,2.873068229,0.53349267,1.46572386,Non_Fire
565,88.163456,3556.933186,-0.532554105,0.785708207,1205.126306,21.74604839,0.185802591,0.018457153,0.000340666,0.830679379,0.156302091,2.838741495,0.318959739,2.234914262,Non_Fire
566,127.94096,2592.879714,-0.308275502,-0.987539677,25.99874194,2.284032258,0.495556006,0.045549272,0.002074736,0.994982554,0.176945811,2.694912064,0.223801445,2.353410483,Non_Fire
567,156.294528,3558.498629,-0.860746548,0.010283149,70.1316129,3.433516129,0.528968687,0.044240933,0.00195726,0.990135365,0.187944001,2.659163936,0.167479324,2.731874101,Non_Fire
568,96.543168,3422.193225,0.221531746,0.845531611,184.0076935,8.175306452,0.196635275,0.016916441,0.000286166,0.97310117,0.143115749,2.892711762,0.375825018,1.967781131,Non_Fire
569,101.141664,586.3234513,1.029678038,0.365386671,171.1687581,9.660532258,0.109468728,0.017568093,0.000308638,0.853056539,0.137703159,2.92419275,0.32299816,1.809152653,Non_Fire
570,103.740256,4217.842869,-0.740906002,0.425909779,147.3232258,6.534516129,0.253056698,0.023418444,0.000548424,0.982547438,0.149944961,2.85284226,0.314178494,2.218327034,Non_Fire
571,90.718704,940.6503926,0.717654951,-0.775176364,139.9167419,4.074258065,0.488244279,0.062890706,0.003955241,0.925060145,0.199527224,2.62204544,0.43372985,1.420852545,Non_Fire
572,105.88072,2449.676924,-0.216672102,0.592039067,2879.745145,39.83801613,0.035140039,0.008304118,6.90E-05,0.41327537,0.151526773,2.8657121,0.229512454,2.517926818,Non_Fire
573,122.336528,2293.662285,-1.149699702,-0.05301971,1030.770919,21.78082258,0.06136399,0.010228554,0.000104623,0.77525535,0.140590261,2.915398055,0.192780959,2.6097352,Non_Fire
574,118.215792,2289.305002,-0.586034299,0.311273544,875.1614194,19.63629032,0.084640395,0.010594307,0.000112239,0.809124263,0.140680249,2.914432702,0.221489283,2.497939884,Non_Fire
575,112.42104,2366.424469,-0.345818466,0.632089052,1187.630242,24.6905,0.055431405,0.009665826,9.34E-05,0.749286936,0.146988208,2.888605562,0.268958568,2.350456106,Non_Fire
576,119.158832,2036.209956,0.04381051,0.526624534,1253.764952,23.98762903,0.068554938,0.010482035,0.000109873,0.690746059,0.144465162,2.897006689,0.212283506,2.529335004,Non_Fire
577,125.380416,1328.731604,-0.413885398,-0.04526532,864.7851935,21.49625806,0.054483265,0.010400362,0.000108168,0.675131964,0.146044105,2.889978984,0.191844827,2.581944951,Non_Fire
578,82.629776,1877.943526,-0.394076269,0.661998525,693.0314355,18.35679032,0.070234198,0.011530216,0.000132946,0.814790494,0.138736046,2.925406483,0.386664815,1.890837312,Non_Fire
579,95.942544,3432.555147,-0.843217544,0.371710993,1416.330694,27.0318871,0.051721345,0.009224425,8.51E-05,0.7937032,0.138684174,2.924722194,0.263964658,2.384905484,Non_Fire
580,125.081744,1444.500438,1.076685634,-0.237118886,1421.928952,27.09862903,0.045301782,0.011030843,0.00012168,0.506263032,0.159661086,2.829249883,0.183566969,2.664659013,Non_Fire
581,66.441312,922.7232277,-0.192211023,0.306663867,537.5858226,17.21633871,0.069938707,0.012149519,0.000147611,0.708526624,0.137061303,2.930465905,0.507790135,1.376963762,Non_Fire
582,73.801312,2280.192139,0.824916183,1.061509375,1429.678145,25.27520968,0.061562636,0.010578555,0.000111906,0.687454724,0.146696429,2.888668924,0.395430437,1.932049065,Non_Fire
583,61.289712,1570.128563,2.198424178,1.390000945,1668.446258,28.64222581,0.047647834,0.011575725,0.000133997,0.467360476,0.145537035,2.892467502,0.421940081,1.842068642,Non_Fire
584,44.023552,1302.295797,5.558992329,2.141693538,734.3012419,16.19162903,0.108427556,0.020627538,0.000425495,0.71923203,0.139151202,2.917951977,0.710879812,1.014831281,Non_Fire
585,54.03512,2866.645055,1.321624507,1.386704048,2649.768145,35.1208871,0.069227791,0.019724296,0.000389048,0.537816361,0.163286223,2.816430648,0.374431421,2.046314877,Non_Fire
586,72.89784,2358.928875,1.735458266,1.366347446,979.9123548,19.43587097,0.093689867,0.012552056,0.000157554,0.7925038,0.139098701,2.919770972,0.448427027,1.778284528,Non_Fire
587,44.239056,4309.647796,2.473769687,1.912904734,1297.334258,17.03203226,0.29109511,0.117831259,0.013884206,0.850149583,0.171447345,2.774042055,0.636281938,1.296413434,Non_Fire
588,83.183664,1454.739596,-0.166226659,0.110254538,1295.56871,26.21596774,0.05700084,0.011173148,0.000124839,0.554452369,0.152303745,2.864421847,0.301295622,2.195724401,Non_Fire
589,51.953984,1674.358235,3.484294703,1.824753403,1209.331097,21.39816129,0.130106927,0.032185822,0.001035927,0.639963409,0.158163824,2.841756449,0.548429131,1.484660247,Non_Fire
590,82.593152,4763.947531,-0.290381352,1.00730577,967.4233387,18.77504839,0.12047742,0.013588554,0.000184649,0.89841109,0.140761261,2.908236258,0.419238369,1.946006399,Non_Fire
591,130.372176,1268.877853,0.938569298,0.350405546,1132.141742,25.18706452,0.044239591,0.01049974,0.000110245,0.554102853,0.176472862,2.750119431,0.184649738,2.663467603,Non_Fire
592,72.167184,2277.985986,1.147395501,1.298945277,1754.952419,27.55254839,0.073751912,0.014452567,0.000208877,0.615817694,0.153669211,2.853983717,0.417998358,1.87585474,Non_Fire
593,65.778832,1484.910493,6.079685354,2.03502874,611.6458226,16.15685484,0.082843388,0.01479733,0.000218961,0.791699518,0.138161281,2.924232023,0.577188192,1.319615835,Non_Fire
594,89.731424,2836.187355,1.208626314,1.218079616,1139.699177,21.43633871,0.080028374,0.011472244,0.000131612,0.797031091,0.142878675,2.905101397,0.380561318,1.968876828,Non_Fire
595,71.925424,990.4191264,0.620337,0.292892526,339.3364677,12.88908065,0.0972232,0.0140847,0.000198379,0.828434278,0.136951389,2.931903571,0.502632734,1.410363733,Non_Fire
596,84.815712,1456.347542,-0.147248571,0.386541965,544.6522419,16.51201613,0.080985905,0.011637005,0.00013542,0.813324502,0.138066663,2.924334883,0.36470748,1.898752837,Non_Fire
597,78.777712,3253.6995,0.131565487,0.859343732,1374.339629,25.89017742,0.097738388,0.029547656,0.000873064,0.786899087,0.156337684,2.849505676,0.334945007,2.140859597,Non_Fire
598,89.390336,1488.629078,-0.146807141,0.223388511,661.3113065,19.14656452,0.06061803,0.010617511,0.000112732,0.777672238,0.141064111,2.913701993,0.330648167,2.036619262,Non_Fire
599,73.792032,1855.498221,0.056283132,0.515378611,888.6040484,20.77933871,0.094232845,0.016725456,0.000279741,0.76045673,0.147517479,2.885304084,0.356141411,1.972729757,Non_Fire
600,109.785984,1473.483061,3.309303526,1.252242148,287.9176935,12.46591935,0.095155964,0.015999431,0.000255982,0.901884976,0.138291618,2.927165539,0.268449098,2.195240903,Non_Fire
601,82.57872,3493.005947,1.536402809,1.480625639,599.1133387,16.03875806,0.113306697,0.02671294,0.000713581,0.914624695,0.14445651,2.898110863,0.484399073,1.644689509,Non_Fire
602,109.737584,1629.19061,-0.646771539,0.153939559,1138.684629,25.34846774,0.04668028,0.009231444,8.52E-05,0.650972226,0.134551552,2.943076917,0.236965844,2.433152812,Non_Fire
603,96.493504,1553.789638,-0.705203312,-0.179952089,556.9687903,16.66520968,0.0747984,0.011261553,0.000126823,0.820437836,0.137775987,2.929079225,0.284835602,2.146179084,Non_Fire
604,76.14384,1824.962094,1.789576189,1.053703008,329.7359355,12.53035484,0.113761276,0.013543375,0.000183423,0.909665675,0.139151262,2.921170115,0.431713824,1.666752528,Non_Fire
605,82.555232,3294.745413,0.241053271,0.989547753,565.4165806,15.65609677,0.144277193,0.021822968,0.000476242,0.914351695,0.144444479,2.896338259,0.397191919,1.95010084,Non_Fire
606,39.227184,1317.484595,5.424084629,2.21150637,777.9308387,15.91996774,0.247329509,0.124413159,0.015478634,0.706341489,0.180509887,2.756692526,0.66833978,1.135371332,Non_Fire
607,110.485552,1254.544991,-0.032815611,-0.508217377,381.1760484,14.14969355,0.085759229,0.013406903,0.000179745,0.848272903,0.137606636,2.930152227,0.24378453,2.229446324,Non_Fire
608,80.393232,1272.122313,-0.353788291,0.169724652,985.0676129,23.784,0.048664427,0.009961032,9.92E-05,0.612289572,0.143444408,2.903103291,0.331470792,2.090210402,Non_Fire
609,78.283472,1130.290348,1.118987201,0.516507321,779.6285484,20.39687097,0.05702072,0.011853423,0.000140504,0.645334778,0.139435132,2.920868253,0.407311214,1.786089835,Non_Fire
610,92.727056,2970.890926,-0.98522816,0.32311847,1430.169419,26.79793548,0.079059877,0.015345721,0.000235491,0.759515597,0.145227567,2.895926738,0.319766154,2.210877592,Non_Fire
611,112.01712,1196.915323,0.617317107,0.103586723,420.0991452,15.66120968,0.068840854,0.012431121,0.000154533,0.824748533,0.137040281,2.928771429,0.248858166,2.262062655,Non_Fire
612,112.826272,4278.372443,-1.001020068,0.232299422,2532.363984,37.06575806,0.041618996,0.007109446,5.05E-05,0.703996252,0.137564637,2.926647875,0.214982664,2.594791267,Non_Fire
613,93.279984,3302.736089,-0.840937391,0.6202792,1151.533097,22.23883871,0.079476068,0.011451159,0.000131129,0.825768549,0.145235289,2.894375817,0.336501994,2.162470089,Non_Fire
614,116.33808,2779.412134,-0.717085809,0.122219275,1777.263419,31.37225806,0.038287574,0.007717502,5.96E-05,0.680076614,0.160918952,2.823893884,0.208540493,2.602053537,Non_Fire
615,122.243904,3156.999871,-0.824438874,-0.623117086,1190.725661,22.98346774,0.061322708,0.010300682,0.000106104,0.810882329,0.137707917,2.929422071,0.192926927,2.638062875,Non_Fire
616,128.253728,1464.757222,-0.089570444,-0.372111822,1467.728903,27.68109677,0.042081157,0.009736727,9.48E-05,0.498541201,0.140023115,2.919625856,0.173589163,2.71226223,Non_Fire
617,139.116352,2744.06851,-0.589875841,-0.543956857,1392.145774,27.48896774,0.045699062,0.008638478,7.46E-05,0.745951467,0.136611051,2.930733971,0.164343501,2.784933116,Non_Fire
618,102.586688,2262.385013,-0.518978904,0.116195348,1033.959887,23.45791935,0.051625129,0.008935426,7.98E-05,0.771576606,0.139922461,2.919255382,0.261901437,2.320197244,Non_Fire
619,74.528736,1973.881654,0.954294028,0.82044479,1475.467306,28.89798387,0.040620497,0.009156661,8.38E-05,0.626702621,0.14013389,2.920576223,0.34891945,2.062483679,Non_Fire
620,87.761648,1827.607332,2.62251679,1.152881345,871.7263548,19.12112903,0.083754083,0.012853614,0.000165215,0.760134047,0.141274973,2.907354355,0.377775227,1.876238061,Non_Fire
621,101.863696,1026.741917,0.467812218,0.484589257,356.9364355,13.01662903,0.102013543,0.015858522,0.000251493,0.825535367,0.138379378,2.922292982,0.303078127,2.038991004,Non_Fire
622,100.063024,1455.45294,-0.792208469,0.031828341,756.8638871,19.3508871,0.07018694,0.010825044,0.000117182,0.739548763,0.135648281,2.937245822,0.259664596,2.246098039,Non_Fire
623,109.559536,1808.759511,0.077145441,-0.654726052,578.0704194,16.31351613,0.086641969,0.013739967,0.000188787,0.840796131,0.135469019,2.939047067,0.237918413,2.303293457,Non_Fire
624,135.330224,1284.170424,0.498793455,-0.226526884,1179.728177,24.49082258,0.054665222,0.011073306,0.000122618,0.538782812,0.144997178,2.898020726,0.178299713,2.67014538,Non_Fire
625,109.28784,1972.129852,-0.37285548,-0.075287055,1225.307452,26.49425806,0.042139849,0.008713231,7.59E-05,0.689206757,0.135040851,2.943760853,0.219465926,2.503312345,Non_Fire
626,117.4524,1346.502358,0.261168905,-0.007956225,1080.097032,23.83848387,0.052206235,0.010426967,0.000108722,0.599103325,0.163104925,2.812931423,0.202263389,2.574393183,Non_Fire
627,122.978944,1361.550181,0.878563602,0.363935135,1294.25229,25.78032258,0.049413407,0.010749828,0.000115559,0.526030218,0.160522933,2.825259213,0.193007372,2.616408862,Non_Fire
628,96.69768,3398.868363,-0.288124014,0.753210605,1500.03629,26.27709677,0.067503019,0.010033969,0.000100681,0.778662604,0.165589406,2.80116554,0.260143693,2.437630205,Non_Fire
629,111.87664,2389.03755,-0.827310306,-0.195956117,1690.67771,28.28296774,0.061087394,0.009922383,9.85E-05,0.646186489,0.153311255,2.858821937,0.202084336,2.587119719,Non_Fire
630,132.605792,1047.378328,1.161538955,-0.58277629,775.6795968,17.35291935,0.131818505,0.021344847,0.000455602,0.628005474,0.138136759,2.922291875,0.244148572,2.373807169,Non_Fire
631,106.728896,5259.382055,-0.69537368,0.748184924,1750.018661,26.10862903,0.114716693,0.019634671,0.00038552,0.833289993,0.14464169,2.899126441,0.254189268,2.454279825,Non_Fire
632,113.975248,2538.272139,-0.141506188,0.435499802,2832.378177,39.68966129,0.031926543,0.007532828,5.67E-05,0.440838779,0.153184137,2.861040203,0.187586725,2.68208627,Non_Fire
633,132.082528,3795.882661,-0.897567754,0.043335095,1870.281403,31.22743548,0.046391368,0.007470023,5.58E-05,0.752947555,0.160623689,2.825412836,0.173313407,2.75924551,Non_Fire
634,98.729136,5408.228153,-0.069022364,1.145473206,873.411871,18.46922581,0.181088765,0.096403311,0.009293598,0.919286587,0.166656962,2.811563413,0.423145094,1.858899434,Non_Fire
635,99.158672,1213.971607,0.333722576,0.389705758,1309.639855,26.58979032,0.044187674,0.010185276,0.00010374,0.460771618,0.144621605,2.900867474,0.260563536,2.347359505,Non_Fire
636,121.656384,1740.178216,-0.105739462,-0.16809738,2045.907726,34.69253226,0.03155888,0.008410823,7.07E-05,0.411946393,0.163009656,2.814504744,0.182447554,2.697272303,Non_Fire
637,134.26904,1344.720881,0.534986864,-0.036570869,1264.155419,26.47325806,0.045307559,0.010419555,0.000108567,0.529719643,0.149961478,2.875441507,0.17428477,2.708980867,Non_Fire
638,95.774656,1110.247844,0.107261181,-0.456682844,800.8491129,20.11527419,0.066734464,0.013395819,0.000179448,0.63950613,0.135490373,2.940932005,0.265818444,2.19501019,Non_Fire
639,114.750176,1103.77634,0.900163466,0.299576633,927.5292581,22.29535484,0.052715184,0.011355251,0.000128942,0.579391177,0.14466668,2.899810394,0.212303814,2.495411028,Non_Fire
640,109.75784,673.5746225,0.479578553,0.026047627,632.1293226,18.46867742,0.059140635,0.013521575,0.000182833,0.530225319,0.134013566,2.946227624,0.247096414,2.262276261,Non_Fire
641,120.787648,739.4592586,0.338534753,0.388105611,345.1667581,13.50498387,0.081818757,0.014558487,0.00021195,0.766151423,0.135291677,2.938594262,0.232696079,2.292544955,Non_Fire
642,80.118864,695.0277753,1.881851512,0.551393917,469.5508548,15.55162903,0.073968728,0.014680769,0.000215525,0.659486708,0.134549229,2.945014746,0.430173737,1.650518627,Non_Fire
643,118.142496,3048.693743,0.830078304,1.304528199,1104.683565,20.1678871,0.119456414,0.05270059,0.002777352,0.818286596,0.172548317,2.777724087,0.284086558,2.235399236,Non_Fire
644,98.575056,644.4225106,0.413509553,0.279780056,475.433,16.16287097,0.06846283,0.014193402,0.000201453,0.630314634,0.134134675,2.945254957,0.306681214,2.005834757,Non_Fire
645,117.269904,874.6144638,0.335156925,-0.110653063,888.6244355,22.51433871,0.048706019,0.011611492,0.000134827,0.491043558,0.134231134,2.944296932,0.213952839,2.450884734,Non_Fire
646,138.896448,1682.628477,-0.198746237,-0.133728151,665.0383387,17.92317742,0.077617647,0.011903117,0.000141684,0.802491277,0.135380332,2.938133112,0.180652295,2.637770011,Non_Fire
647,63.548688,1559.386413,3.169770233,1.075766423,1061.331226,18.8376129,0.161130586,0.025397311,0.000645023,0.659878089,0.156732396,2.840268392,0.559483383,1.40582316,Non_Fire
648,123.545568,2188.877428,-0.334002564,-0.174890665,1957.339355,32.67374194,0.034465339,0.008313918,6.91E-05,0.553876688,0.171454095,2.773837322,0.189980982,2.66580183,Non_Fire
649,116.874704,1357.885501,0.700768538,-0.516943754,1361.064613,27.00006452,0.045361319,0.010911192,0.000119054,0.499250422,0.137593805,2.931727214,0.196924367,2.585715476,Non_Fire
650,125.992864,1397.054541,0.694436237,0.306006696,1295.326306,26.9861129,0.041132628,0.009969882,9.94E-05,0.535989726,0.141741661,2.913813075,0.187543797,2.641866624,Non_Fire
651,125.348432,936.1444671,-0.561137061,-0.193057699,402.7666613,14.47401613,0.082160026,0.013875112,0.000192519,0.784764911,0.134988672,2.942014033,0.210151737,2.425431824,Non_Fire
652,126.361232,706.8061354,0.159209026,0.164639643,423.9008065,15.11451613,0.07463175,0.014223557,0.00020231,0.698687701,0.135136311,2.938655958,0.218451565,2.393858637,Non_Fire
653,127.563824,889.2524865,0.505870306,0.004761975,922.8529032,21.67590323,0.055559821,0.012024018,0.000144577,0.47904923,0.147057733,2.887923856,0.18800404,2.608294541,Non_Fire
654,120.319824,2877.838881,0.393903814,0.802965512,1951.996581,31.46135484,0.051153527,0.013345992,0.000178116,0.661519197,0.181256804,2.728968954,0.207289444,2.604237809,Non_Fire
655,117.230272,3281.841151,-0.722042017,0.307153746,3206.097984,42.60808065,0.028554686,0.006982698,4.88E-05,0.512055553,0.154846965,2.851691713,0.194156645,2.662427686,Non_Fire
656,106.193168,1876.04315,-0.71198983,0.197786278,1275.139242,26.44220968,0.046391704,0.009026467,8.15E-05,0.659474372,0.135468903,2.940579967,0.247694423,2.410466021,Non_Fire
657,136.705264,2104.285275,-0.262095373,-0.187918241,1792.003613,32.37990323,0.032950022,0.0080376,6.46E-05,0.574805697,0.137157745,2.934473266,0.166952459,2.764623647,Non_Fire
658,127.527824,4135.05953,-0.747557075,0.087548532,1589.877194,26.72654839,0.164673261,0.02115042,0.00044734,0.807912925,0.16396884,2.80863476,0.200296908,2.62904869,Non_Fire
659,92.594752,2549.806622,-0.944190108,0.097847763,1629.704516,28.16935484,0.060832857,0.009611631,9.24E-05,0.680269221,0.147481739,2.887874899,0.262745152,2.365318562,Non_Fire
660,121.391088,1667.026906,0.016137296,0.182806426,2055.442742,34.76706452,0.032111446,0.008450166,7.14E-05,0.38433102,0.136144914,2.939170823,0.185105142,2.671706567,Non_Fire
661,131.965456,2521.261863,0.292219798,0.744735365,1734.184403,29.14869355,0.104479351,0.036340796,0.001320653,0.656751659,0.146504278,2.892588517,0.18921187,2.654427753,Non_Fire
662,128.700352,2360.384355,-0.512151611,-0.051755908,1604.657129,28.532,0.100417463,0.026785763,0.000717477,0.659901253,0.153548354,2.860313092,0.179450763,2.697101267,Non_Fire
663,125.997104,2316.161096,-0.239279589,-0.213218938,1719.120806,31.47667742,0.034926463,0.008199166,6.72E-05,0.629574097,0.16228274,2.817216228,0.181911686,2.696287638,Non_Fire
664,135.090784,2117.152078,-0.112254956,-0.003286476,1647.258694,30.39291935,0.037832681,0.008474943,7.18E-05,0.610702396,0.135415015,2.93949246,0.168119621,2.74331253,Non_Fire
665,117.787104,2777.872531,-0.611294945,-0.031439426,2472.135613,36.23564516,0.034767283,0.007562091,5.72E-05,0.55476372,0.158899006,2.833122737,0.183497701,2.690834949,Non_Fire
666,121.131808,1667.050595,0.222027345,-0.415659913,821.7344516,19.98332258,0.069904633,0.011442795,0.000130938,0.75334977,0.139622215,2.919975517,0.195835847,2.536747392,Non_Fire
667,96.641744,2304.914101,-0.316194204,0.484728396,1127.676903,23.2223871,0.068584422,0.009806664,9.62E-05,0.755176986,0.13692972,2.930003941,0.290961273,2.229524177,Non_Fire
668,107.393648,5906.909249,-1.042281263,0.546976558,3187.009081,38.30230645,0.052587718,0.008575459,7.35E-05,0.7284599,0.16446253,2.806811081,0.267883284,2.425715997,Non_Fire
669,99.297872,3844.147448,-0.388340152,0.510400489,1975.056806,31.01632258,0.057310981,0.010331146,0.000106733,0.738581758,0.155499414,2.847361761,0.249106161,2.43320278,Non_Fire
670,116.021504,1070.42693,-0.402432535,0.031206523,1469.775532,30.07520968,0.034633613,0.009647238,9.31E-05,0.314772312,0.159600817,2.830620116,0.207310734,2.576484409,Non_Fire
671,108.912672,5056.336566,-0.463064745,0.711198662,3134.600565,36.00795161,0.161975265,0.019529121,0.000381387,0.687173064,0.165674167,2.800178389,0.255960089,2.436337262,Non_Fire
672,94.560736,5792.812775,-0.915159234,0.581070067,1989.035403,28.94866129,0.103236508,0.035032763,0.001227294,0.827657058,0.163837904,2.811442726,0.317769122,2.245506013,Non_Fire
673,96.728128,3648.07415,-0.406482863,0.572994224,1972.48629,31.93577419,0.042502778,0.008227862,6.77E-05,0.729094286,0.171700095,2.775274831,0.264197746,2.387573199,Non_Fire
674,112.288496,4126.664466,-0.738709588,0.34307934,3257.965242,40.30279032,0.04282547,0.007193729,5.17E-05,0.599086676,0.158207148,2.830076285,0.204249549,2.621271101,Non_Fire
675,111.409904,5215.679867,-0.964205224,0.277734974,2866.610113,34.84391935,0.06628417,0.009214125,8.49E-05,0.72234785,0.162912532,2.815013098,0.213819918,2.58789321,Non_Fire
676,109.288176,6189.370827,-0.910918056,0.643852391,2100.755548,29.23932258,0.089748523,0.020643511,0.000426155,0.829155288,0.167827202,2.795208733,0.338248414,2.181928201,Non_Fire
677,126.346192,5291.127335,-1.03525325,0.127455887,4410.680387,44.5036129,0.117440289,0.015967905,0.000254974,0.581868205,0.16181711,2.817869819,0.174374084,2.739546483,Non_Fire
678,98.260496,3727.172126,-1.113515465,0.154861473,1937.433452,26.72758065,0.206291367,0.033189912,0.00110157,0.739916313,0.175808235,2.763076793,0.228128647,2.447258801,Non_Fire
679,120.93736,4753.073436,-0.817019743,0.15864025,2117.365823,32.23369355,0.06649884,0.009693481,9.40E-05,0.777509701,0.160507195,2.824235685,0.228479861,2.53056368,Non_Fire
680,105.058192,3792.536534,-0.302560616,0.845622838,1502.284726,24.12608065,0.164818106,0.062501068,0.003906383,0.798868742,0.182607943,2.740200339,0.345175833,2.15531866,Non_Fire
681,97.334288,3772.756876,-0.261007903,0.557166733,1785.563419,28.83454839,0.065258402,0.01158096,0.000134119,0.762739307,0.151736835,2.865391355,0.302152729,2.246311427,Non_Fire
682,110.87424,2165.45756,-0.201125637,0.318032783,2347.163468,36.66804839,0.031479372,0.007770077,6.04E-05,0.458969601,0.163994787,2.809653302,0.212174419,2.574678806,Non_Fire
683,77.438336,3222.749622,0.715375341,0.996486505,1427.509403,23.62320968,0.089907562,0.016154625,0.000260972,0.778048311,0.15826919,2.837619091,0.416450235,1.871386509,Non_Fire
684,76.29352,3341.043334,0.813560258,1.178579889,1808.276452,30.83725806,0.045483687,0.009331116,8.71E-05,0.730225913,0.162219872,2.816441983,0.353046753,2.086839465,Non_Fire
685,123.00096,3409.257503,-1.175587451,-0.124266713,1009.377274,19.81827419,0.175499112,0.018443829,0.000340175,0.851045675,0.157115943,2.840982288,0.189855733,2.643548855,Non_Fire
686,89.510432,1647.964867,0.718922477,0.646619647,674.5646129,17.73583871,0.084280344,0.012458506,0.000155214,0.795621786,0.149919849,2.874032965,0.337676717,2.002351486,Non_Fire
687,39.198416,2513.093511,4.42996523,2.098217198,893.46,15.01248387,0.401207204,0.318508021,0.10144736,0.822576043,0.279068827,2.406995791,0.639951064,1.245352475,Non_Fire
688,108.933744,3082.724266,-0.260538928,0.647547598,1953.690532,28.49601613,0.078353565,0.010807631,0.000116805,0.675330668,0.149478153,2.875587825,0.273847082,2.355937097,Non_Fire
689,112.167776,3373.817451,-0.443680793,0.638919786,2432.602194,35.75280645,0.043319491,0.008807899,7.76E-05,0.639332491,0.169056784,2.788376616,0.239785929,2.487773489,Non_Fire
690,118.484448,2772.525054,-0.190295755,0.738824863,1263.831274,24.97004839,0.061625121,0.009439991,8.91E-05,0.771073124,0.148953781,2.875680098,0.239235432,2.476543601,Non_Fire
691,109.052496,2836.28958,-0.045757826,0.490154013,1966.583161,30.06483871,0.056032992,0.009611523,9.24E-05,0.653659016,0.154217639,2.854912915,0.243372558,2.408658654,Non_Fire
692,121.596,3764.024208,-0.997811548,0.056915583,1905.984887,32.49095161,0.041623173,0.008083011,6.53E-05,0.746421845,0.158231456,2.836710597,0.210793509,2.596913899,Non_Fire
693,106.144128,3259.171675,-0.882814196,0.070877587,2858.221468,38.90620968,0.038532853,0.007354202,5.41E-05,0.561935916,0.167342064,2.796714166,0.205052769,2.603712959,Non_Fire
694,122.239808,4038.844924,-0.779300819,0.008291667,1772.670903,29.42441935,0.064549487,0.008563255,7.33E-05,0.780703938,0.155268796,2.85043449,0.182155486,2.68742448,Non_Fire
695,92.085216,5114.34637,-0.288008775,0.95213216,3760.252855,40.0945,0.066171395,0.012144915,0.000147499,0.632645497,0.167112818,2.796629536,0.308280382,2.277470746,Non_Fire
696,122.971312,2186.601145,-0.075466531,-0.464271028,1953.741306,34.25253226,0.031315291,0.008056803,6.49E-05,0.553148079,0.157182423,2.840931421,0.186387897,2.676682839,Non_Fire
697,97.723456,2712.963587,-0.164956739,0.435071318,2340.100548,33.71793548,0.053980667,0.008960719,8.03E-05,0.569465764,0.149899857,2.875722988,0.240564253,2.456700361,Non_Fire
698,97.453952,2803.003016,0.096557991,0.643041524,2270.024387,32.86125806,0.0505394,0.008973165,8.05E-05,0.596159529,0.156285157,2.846386508,0.270596661,2.32916242,Non_Fire
699,118.051472,2621.082935,-0.223476837,0.176109922,4957.975565,55.53085484,0.018474189,0.006911587,4.78E-05,0.055081362,0.183937678,2.717732058,0.158844559,2.817937514,Non_Fire
700,88.394256,4423.367426,-0.295800569,0.822170302,1776.148629,26.39185484,0.112408077,0.012370011,0.000153017,0.79782112,0.15855963,2.836027853,0.313100858,2.213831985,Non_Fire
701,115.228864,9286.377125,-1.648845724,0.323420399,2995.585516,32.08364516,0.204299642,0.045120125,0.002035826,0.838361054,0.203526102,2.655345182,0.257108913,2.413631393,Non_Fire
